submission_id,user_id,assesment_id,score
14722,5952,173,75
14723,5953,282,73
14724,5953,257,73
14725,5953,5,65
14726,5954,209,85
14727,5954,295,56
14728,5954,14,47
14729,5955,203,96
14730,5956,363,58
14731,5956,131,96
14732,5956,23,94
14733,5956,326,98
14734,5957,135,67
14735,5958,109,54
14736,5959,280,93
14737,5960,137,45
14738,5960,152,40
14739,5960,81,43
14740,5961,356,53
14741,5961,31,77
14742,5961,386,94
14743,5962,285,53
14744,5962,175,67
14745,5962,338,56
14746,5962,348,53
14747,5963,142,40
14748,5963,24,94
14749,5964,258,70
14750,5964,377,98
14751,5965,375,41
14752,5965,144,52
14753,5966,199,62
14754,5966,6,55
14755,5966,372,46
14756,5966,329,97
14757,5967,303,49
14758,5967,368,57
14759,5967,31,42
14760,5968,178,74
14761,5968,232,63
14762,5969,347,47
14763,5969,52,83
14764,5969,190,59
14765,5970,256,80
14766,5971,207,45
14767,5972,346,41
14768,5972,211,87
14769,5972,160,53
14770,5973,218,96
14771,5973,48,98
14772,5973,90,85
14773,5974,291,66
14774,5974,214,64
14775,5975,94,94
14776,5975,395,43
14777,5975,192,54
14778,5976,207,83
14779,5977,85,65
14780,5978,371,44
14781,5978,46,92
14782,5978,390,82
14783,5978,172,42
14784,5979,291,92
14785,5979,384,74
14786,5979,174,94
14787,5980,374,91
14788,5980,143,41
14789,5980,333,46
14790,5981,112,59
14791,5981,36,99
14792,5981,380,61
14793,5982,347,74
14794,5982,318,55
14795,5983,366,60
14796,5983,197,59
14797,5984,174,93
14798,5984,216,45
14799,5985,353,94
14800,5985,326,62
14801,5985,77,91
14802,5986,62,45
14803,5986,38,100
14804,5986,326,56
14805,5986,74,88
14806,5987,263,92
14807,5988,127,88
14808,5988,259,85
14809,5988,23,50
14810,5988,139,91
14811,5989,296,45
14812,5989,21,82
14813,5990,107,85
14814,5990,90,99
14815,5990,300,46
14816,5991,234,92
14817,5991,1,45
14818,5991,203,75
14819,5992,273,40
14820,5992,211,94
14821,5992,127,88
14822,5993,274,100
14823,5993,101,50
14824,5994,222,95
14825,5995,8,47
14826,5995,305,77
14827,5995,328,60
14828,5996,58,58
14829,5997,308,89
14830,5997,390,76
14831,5998,314,50
14832,5999,332,57
14833,5999,349,60
14834,6000,135,86
14835,6001,106,79
14836,6002,154,89
14837,6003,218,82
14838,6003,349,89
14839,6004,81,58
14840,6005,341,73
14841,6005,309,83
14842,6005,210,93
14843,6006,307,86
14844,6007,311,88
14845,6008,274,72
14846,6008,338,80
14847,6008,212,48
14848,6009,85,85
14849,6009,88,67
14850,6009,279,94
14851,6010,318,100
14852,6010,181,84
14853,6010,351,50
14854,6010,392,48
14855,6011,304,77
14856,6011,101,91
14857,6011,259,56
14858,6011,106,47
14859,6012,386,46
14860,6013,373,72
14861,6013,149,52
14862,6013,222,80
14863,6014,322,54
14864,6015,103,66
14865,6015,294,100
14866,6016,280,93
14867,6016,347,49
14868,6016,84,73
14869,6017,342,85
14870,6017,110,45
14871,6018,262,71
14872,6018,182,48
14873,6019,262,80
14874,6019,161,58
14875,6020,200,82
14876,6020,285,72
14877,6020,372,49
14878,6021,157,65
14879,6021,95,63
14880,6022,231,69
14881,6022,290,56
14882,6022,173,97
14883,6023,121,58
14884,6023,131,90
14885,6023,191,59
14886,6024,110,96
14887,6024,280,87
14888,6024,202,98
14889,6024,231,55
14890,6025,347,41
14891,6025,357,58
14892,6025,333,83
14893,6025,113,92
14894,6026,390,78
14895,6027,152,52
14896,6027,91,74
14897,6027,268,97
14898,6027,361,91
14899,6028,173,51
14900,6028,197,98
14901,6029,304,84
14902,6030,264,90
14903,6030,330,86
14904,6030,148,70
14905,6031,105,58
14906,6031,127,86
14907,6031,93,81
14908,6031,217,61
14909,6032,5,55
14910,6032,129,88
14911,6032,379,57
14912,6033,389,42
14913,6034,303,76
14914,6035,317,72
14915,6036,292,57
14916,6037,36,92
14917,6037,335,87
14918,6037,17,69
14919,6038,399,71
14920,6038,256,75
14921,6038,121,68
14922,6039,111,71
14923,6039,73,48
14924,6039,323,90
14925,6039,317,60
14926,6040,127,68
14927,6040,18,54
14928,6041,216,94
14929,6041,180,98
14930,6041,55,76
14931,6041,349,86
14932,6042,318,74
14933,6042,275,71
14934,6043,99,96
14935,6043,101,49
14936,6043,36,99
14937,6044,233,96
14938,6045,131,43
14939,6045,149,46
14940,6045,171,96
14941,6046,208,93
14942,6046,227,47
14943,6046,344,67
14944,6047,246,41
14945,6047,165,86
14946,6048,272,80
14947,6048,344,58
14948,6048,230,66
14949,6049,98,75
14950,6049,83,69
14951,6049,163,88
14952,6050,205,100
14953,6050,268,47
14954,6050,312,76
14955,6050,292,96
14956,6051,116,89
14957,6051,227,65
14958,6051,246,80
14959,6051,93,56
14960,6052,160,70
14961,6052,256,86
14962,6052,391,45
14963,6053,38,42
14964,6053,207,100
14965,6053,381,58
14966,6053,17,90
14967,6054,312,60
14968,6054,262,66
14969,6054,77,66
14970,6054,23,51
14971,6055,335,64
14972,6056,332,82
14973,6056,222,96
14974,6056,377,78
14975,6057,9,76
14976,6057,377,50
14977,6057,331,66
14978,6057,133,66
14979,6058,308,51
14980,6059,297,59
14981,6059,348,62
14982,6060,4,89
14983,6060,65,50
14984,6060,232,64
14985,6060,265,83
14986,6061,93,77
14987,6062,70,43
14988,6062,193,59
14989,6063,259,45
14990,6063,144,89
14991,6063,92,84
14992,6063,177,44
14993,6064,25,80
14994,6064,34,55
14995,6064,117,95
14996,6064,154,83
14997,6065,92,80
14998,6065,242,64
14999,6066,6,54
15000,6066,114,43
15001,6067,262,81
15002,6068,297,99
15003,6068,225,53
15004,6069,208,61
15005,6069,220,61
15006,6069,334,61
15007,6070,118,66
15008,6070,46,89
15009,6071,268,72
15010,6071,51,55
15011,6071,213,77
15012,6071,5,91
15013,6072,369,97
15014,6072,18,94
15015,6072,128,57
15016,6072,298,100
15017,6073,313,53
15018,6073,214,63
15019,6073,171,96
15020,6074,34,57
15021,6074,222,52
15022,6074,160,59
15023,6074,139,48
15024,6075,202,100
15025,6075,281,53
15026,6075,68,94
15027,6075,253,62
15028,6076,44,92
15029,6076,153,51
15030,6076,341,49
15031,6076,116,69
15032,6077,364,74
15033,6077,207,52
15034,6078,187,52
15035,6078,121,71
15036,6078,283,46
15037,6078,149,56
15038,6079,368,74
15039,6080,37,90
15040,6080,35,60
15041,6080,174,72
15042,6080,55,54
15043,6081,69,50
15044,6082,226,40
15045,6083,194,89
15046,6083,239,46
15047,6083,265,58
15048,6083,141,65
15049,6084,141,74
15050,6084,347,43
15051,6085,24,95
15052,6085,249,95
15053,6086,36,94
15054,6087,221,81
15055,6087,337,76
15056,6087,76,96
15057,6088,30,100
15058,6088,274,68
15059,6089,154,69
15060,6089,395,56
15061,6089,388,93
15062,6089,383,58
15063,6090,120,49
15064,6091,186,76
15065,6092,58,91
15066,6092,97,66
15067,6092,211,60
15068,6093,88,68
15069,6093,399,66
15070,6094,347,87
15071,6094,340,91
15072,6094,43,67
15073,6094,87,94
15074,6095,130,74
15075,6095,322,62
15076,6096,328,88
15077,6096,226,93
15078,6096,148,90
15079,6097,30,99
15080,6097,286,82
15081,6097,193,94
15082,6098,131,45
15083,6098,293,77
15084,6098,361,92
15085,6098,174,46
15086,6099,89,90
15087,6099,147,43
15088,6099,378,92
15089,6099,364,88
15090,6100,334,92
15091,6100,299,40
15092,6100,145,44
15093,6100,297,81
15094,6101,11,73
15095,6102,137,40
15096,6102,203,57
15097,6102,6,85
15098,6103,133,58
15099,6103,112,63
15100,6103,142,49
15101,6104,304,90
15102,6104,83,79
15103,6104,393,48
15104,6104,25,82
15105,6105,71,50
15106,6106,235,83
15107,6106,238,60
15108,6106,175,43
15109,6107,291,81
15110,6108,182,48
15111,6108,249,86
15112,6108,39,54
15113,6108,66,48
15114,6109,127,72
15115,6109,21,59
15116,6109,362,54
15117,6109,170,45
15118,6110,155,49
15119,6110,159,89
15120,6110,201,43
15121,6110,186,63
15122,6111,167,55
15123,6111,371,71
15124,6112,352,98
15125,6113,383,56
15126,6114,163,77
15127,6114,7,75
15128,6114,74,97
15129,6115,343,97
15130,6115,191,47
15131,6115,27,67
15132,6116,173,57
15133,6116,65,46
15134,6116,328,41
15135,6117,58,89
15136,6117,204,68
15137,6118,322,64
15138,6118,378,85
15139,6119,211,79
15140,6119,110,69
15141,6119,184,87
15142,6119,399,50
15143,6120,31,40
15144,6120,142,46
15145,6120,239,84
15146,6121,52,89
15147,6122,297,89
15148,6122,330,43
15149,6122,290,47
15150,6122,138,90
15151,6123,101,75
15152,6123,371,63
15153,6123,289,88
15154,6124,60,55
15155,6124,151,77
15156,6125,24,92
15157,6125,371,85
15158,6125,255,90
15159,6126,135,58
15160,6127,170,40
15161,6127,104,94
15162,6128,15,43
15163,6129,171,100
15164,6129,279,55
15165,6130,299,67
15166,6131,353,75
15167,6131,177,68
15168,6131,368,50
15169,6132,316,69
15170,6132,163,48
15171,6132,262,46
15172,6133,347,54
15173,6134,184,48
15174,6135,333,64
15175,6135,348,68
15176,6136,358,58
15177,6136,150,80
15178,6136,94,56
15179,6136,315,74
15180,6137,22,48
15181,6137,375,54
15182,6138,227,71
15183,6138,378,72
15184,6139,66,70
15185,6139,316,52
15186,6139,29,57
15187,6140,334,70
15188,6141,172,40
15189,6141,166,46
15190,6141,198,54
15191,6142,205,58
15192,6142,24,67
15193,6143,88,90
15194,6143,210,63
15195,6143,394,61
15196,6143,238,58
15197,6144,97,40
15198,6144,382,97
15199,6144,259,68
15200,6145,368,95
15201,6145,286,60
15202,6145,251,46
15203,6146,399,59
15204,6146,172,58
15205,6146,117,58
15206,6147,297,96
15207,6147,149,82
15208,6147,135,81
15209,6148,119,46
15210,6149,46,61
15211,6149,96,68
15212,6149,286,60
15213,6149,245,67
15214,6150,37,43
15215,6150,109,91
15216,6151,367,65
15217,6152,303,46
15218,6152,201,43
15219,6153,232,68
15220,6153,298,61
15221,6154,151,47
15222,6154,188,100
15223,6154,254,67
15224,6154,194,74
15225,6155,319,79
15226,6155,164,65
15227,6155,247,42
15228,6156,37,56
15229,6157,177,55
15230,6157,316,74
15231,6158,301,56
15232,6158,33,84
15233,6158,228,100
15234,6159,62,100
15235,6159,270,83
15236,6160,103,93
15237,6161,366,50
15238,6161,213,43
15239,6161,395,96
15240,6161,8,97
15241,6162,118,70
15242,6162,341,62
15243,6162,248,98
15244,6163,2,51
15245,6164,381,92
15246,6164,117,58
15247,6165,13,76
15248,6165,183,49
15249,6165,158,65
15250,6166,33,44
15251,6166,55,50
15252,6167,193,52
15253,6167,323,52
15254,6167,136,78
15255,6168,120,42
15256,6168,182,100
15257,6168,288,47
15258,6168,219,78
15259,6169,231,77
15260,6169,79,84
15261,6169,97,96
15262,6169,174,55
15263,6170,21,47
15264,6170,323,53
15265,6170,383,54
15266,6171,212,83
15267,6171,281,82
15268,6171,77,83
15269,6171,368,44
15270,6172,309,49
15271,6172,27,64
15272,6172,353,73
15273,6172,190,52
15274,6173,134,59
15275,6173,246,46
15276,6174,385,88
15277,6175,70,63
15278,6175,199,52
15279,6175,235,67
15280,6175,72,55
15281,6176,144,94
15282,6176,393,60
15283,6177,118,40
15284,6178,73,59
15285,6178,211,44
15286,6178,28,90
15287,6179,232,75
15288,6179,240,79
15289,6180,216,62
15290,6180,27,95
15291,6180,119,54
15292,6180,169,65
15293,6181,213,58
15294,6182,77,75
15295,6182,212,51
15296,6182,11,60
15297,6183,369,65
15298,6183,315,82
15299,6183,225,65
15300,6183,111,50
15301,6184,266,74
15302,6185,167,64
15303,6185,131,53
15304,6185,95,46
15305,6186,383,71
15306,6186,141,51
15307,6186,18,82
15308,6187,284,91
15309,6187,302,73
15310,6188,397,85
15311,6188,129,96
15312,6188,159,58
15313,6189,2,58
15314,6189,205,67
15315,6190,138,48
15316,6191,27,95
15317,6191,180,86
15318,6191,210,54
15319,6192,370,42
15320,6192,72,64
15321,6193,197,42
15322,6194,213,93
15323,6194,168,88
15324,6195,59,50
15325,6195,119,66
15326,6196,296,73
15327,6197,369,44
15328,6198,184,92
15329,6198,256,98
15330,6198,396,81
15331,6198,311,57
15332,6199,289,89
15333,6199,151,77
15334,6200,39,91
15335,6201,250,43
15336,6202,300,85
15337,6202,119,100
15338,6202,364,67
15339,6203,286,49
15340,6203,295,85
15341,6204,377,45
15342,6204,195,69
15343,6204,315,56
15344,6204,118,80
15345,6205,134,79
15346,6205,54,85
15347,6206,292,78
15348,6206,72,74
15349,6206,312,72
15350,6206,146,50
15351,6207,190,81
15352,6208,359,81
15353,6208,49,81
15354,6208,225,58
15355,6209,36,58
15356,6209,41,89
15357,6210,110,44
15358,6210,84,93
15359,6210,9,58
15360,6210,130,69
15361,6211,1,57
15362,6211,394,99
15363,6212,285,88
15364,6213,315,86
15365,6214,183,49
15366,6214,98,85
15367,6214,394,94
15368,6214,389,69
15369,6215,357,71
15370,6215,24,92
15371,6215,312,77
15372,6215,327,61
15373,6216,106,98
15374,6216,379,63
15375,6217,299,76
15376,6217,337,59
15377,6217,298,47
15378,6217,268,69
15379,6218,228,50
15380,6219,15,43
15381,6219,385,50
15382,6219,84,61
15383,6219,17,89
15384,6220,170,78
15385,6220,289,66
15386,6221,289,80
15387,6221,11,47
15388,6221,65,56
15389,6221,393,75
15390,6222,164,57
15391,6222,25,69
15392,6222,358,41
15393,6223,293,53
15394,6223,14,80
15395,6223,129,76
15396,6224,283,72
15397,6224,104,91
15398,6225,334,100
15399,6226,250,94
15400,6226,349,90
15401,6226,191,79
15402,6227,322,88
15403,6227,268,75
15404,6227,109,64
15405,6227,300,82
15406,6228,38,59
15407,6229,10,80
15408,6229,139,49
15409,6230,241,79
15410,6230,32,49
15411,6230,85,78
15412,6230,47,66
15413,6231,336,79
15414,6231,334,62
15415,6232,72,81
15416,6232,375,62
15417,6232,285,95
15418,6232,339,75
15419,6233,354,77
15420,6233,219,92
15421,6233,46,68
15422,6233,257,86
15423,6234,284,84
15424,6234,167,98
15425,6234,204,85
15426,6234,135,54
15427,6235,349,64
15428,6235,149,93
15429,6236,356,95
15430,6237,2,65
15431,6237,54,50
15432,6237,161,77
15433,6237,219,88
15434,6238,63,65
15435,6238,397,62
15436,6238,272,85
15437,6239,162,62
15438,6240,247,85
15439,6240,292,54
15440,6241,168,84
15441,6241,247,63
15442,6241,3,56
15443,6242,224,88
15444,6243,91,58
15445,6244,371,85
15446,6245,29,55
15447,6245,328,84
15448,6245,275,68
15449,6245,82,77
15450,6246,104,44
15451,6246,256,65
15452,6246,287,90
15453,6246,43,75
15454,6247,48,97
15455,6247,377,50
15456,6247,322,60
15457,6247,147,47
15458,6248,63,63
15459,6248,61,80
15460,6248,113,66
15461,6249,332,70
15462,6249,360,77
15463,6250,95,46
15464,6251,155,78
15465,6252,308,42
15466,6252,220,82
15467,6253,392,61
15468,6253,31,93
15469,6254,325,71
15470,6255,49,45
15471,6255,232,54
15472,6255,245,43
15473,6256,376,60
15474,6256,315,48
15475,6256,193,100
15476,6256,372,48
15477,6257,141,40
15478,6257,121,89
15479,6258,138,52
15480,6258,71,87
15481,6259,22,87
15482,6259,289,43
15483,6259,264,67
15484,6259,325,41
15485,6260,365,53
15486,6260,9,88
15487,6261,9,59
15488,6261,271,58
15489,6261,228,55
15490,6262,293,66
15491,6262,144,56
15492,6263,221,75
15493,6263,286,45
15494,6263,53,49
15495,6264,95,98
15496,6265,12,41
15497,6265,336,67
15498,6266,200,49
15499,6266,100,100
15500,6267,70,96
15501,6267,298,74
15502,6267,200,61
15503,6268,38,79
15504,6268,398,41
15505,6268,39,55
15506,6268,267,64
15507,6269,257,49
15508,6269,310,75
15509,6270,151,50
15510,6270,334,61
15511,6270,320,49
15512,6271,189,69
15513,6271,239,46
15514,6272,285,95
15515,6272,25,91
15516,6272,35,48
15517,6272,104,59
15518,6273,56,75
15519,6273,116,72
15520,6273,313,55
15521,6273,72,40
15522,6274,323,74
15523,6274,133,85
15524,6274,259,77
15525,6274,77,75
15526,6275,34,58
15527,6275,82,97
15528,6276,118,80
15529,6277,7,93
15530,6277,160,47
15531,6277,157,74
15532,6277,363,56
15533,6278,213,99
15534,6278,135,94
15535,6278,107,53
15536,6279,176,81
15537,6279,70,62
15538,6279,363,56
15539,6280,6,100
15540,6280,91,58
15541,6281,144,96
15542,6282,275,93
15543,6282,388,87
15544,6282,161,73
15545,6282,385,74
15546,6283,328,90
15547,6283,244,57
15548,6284,396,70
15549,6284,164,47
15550,6284,125,60
15551,6285,228,56
15552,6285,383,59
15553,6286,175,62
15554,6286,104,51
15555,6287,152,44
15556,6287,311,56
15557,6287,378,65
15558,6287,28,40
15559,6288,358,82
15560,6288,400,77
15561,6288,269,83
15562,6289,253,83
15563,6289,14,58
15564,6290,158,71
15565,6290,371,90
15566,6290,66,41
15567,6291,38,54
15568,6291,223,94
15569,6292,164,97
15570,6293,354,52
15571,6293,151,43
15572,6294,145,66
15573,6294,342,68
15574,6294,169,92
15575,6295,396,69
15576,6295,278,58
15577,6295,173,93
15578,6295,80,58
15579,6296,129,45
15580,6296,342,54
15581,6297,238,52
15582,6297,98,49
15583,6297,69,81
15584,6297,126,72
15585,6298,204,99
15586,6298,244,46
15587,6298,151,65
15588,6299,104,49
15589,6299,242,82
15590,6299,218,83
15591,6300,377,74
15592,6300,395,87
15593,6300,375,57
15594,6300,102,78
15595,6301,224,60
15596,6302,352,89
15597,6302,349,57
15598,6302,344,75
15599,6302,36,61
15600,6303,369,90
15601,6304,134,88
15602,6305,186,61
15603,6306,332,61
15604,6306,266,64
15605,6306,367,59
15606,6307,226,59
15607,6307,368,41
15608,6308,9,43
15609,6308,123,85
15610,6308,367,94
15611,6308,81,90
15612,6309,323,64
15613,6309,218,59
15614,6309,290,76
15615,6310,243,55
15616,6310,101,87
15617,6310,192,41
15618,6311,260,57
15619,6312,72,81
15620,6312,251,86
15621,6313,285,98
15622,6313,248,99
15623,6313,213,66
15624,6313,41,41
15625,6314,43,52
15626,6314,211,93
15627,6314,264,58
15628,6315,35,47
15629,6315,291,56
15630,6315,46,97
15631,6316,302,100
15632,6317,213,100
15633,6317,8,60
15634,6318,290,43
15635,6318,379,88
15636,6318,226,78
15637,6318,102,45
15638,6319,215,67
15639,6319,124,74
15640,6319,399,58
15641,6320,255,100
15642,6320,320,88
15643,6320,221,94
15644,6321,277,88
15645,6322,110,59
15646,6322,132,75
15647,6322,257,87
15648,6322,105,49
15649,6323,11,54
15650,6323,133,55
15651,6324,256,41
15652,6324,67,87
15653,6324,206,73
15654,6324,29,88
15655,6325,27,82
15656,6325,121,51
15657,6326,166,78
15658,6326,215,55
15659,6326,224,51
15660,6326,270,47
15661,6327,267,98
15662,6328,168,79
15663,6328,189,57
15664,6328,266,90
15665,6328,236,70
15666,6329,389,56
15667,6330,57,59
15668,6330,141,89
15669,6330,290,63
15670,6331,286,55
15671,6331,138,87
15672,6332,273,95
15673,6332,144,92
15674,6332,352,54
15675,6333,106,61
15676,6333,262,53
15677,6333,237,46
15678,6334,373,89
15679,6334,171,59
15680,6334,348,82
15681,6334,166,71
15682,6335,227,95
15683,6335,222,59
15684,6336,313,74
15685,6337,141,83
15686,6337,52,50
15687,6337,207,87
15688,6338,389,70
15689,6338,378,77
15690,6338,105,56
15691,6338,182,45
15692,6339,122,64
15693,6339,24,54
15694,6339,131,58
15695,6340,303,46
15696,6341,73,74
15697,6342,287,45
15698,6343,136,44
15699,6343,50,75
15700,6343,313,89
15701,6344,336,69
15702,6344,220,78
15703,6344,53,87
15704,6344,283,92
15705,6345,14,67
15706,6345,141,47
15707,6346,303,88
15708,6347,259,62
15709,6347,330,58
15710,6347,119,89
15711,6347,146,42
15712,6348,247,48
15713,6348,325,79
15714,6348,319,51
15715,6348,161,62
15716,6349,266,89
15717,6349,292,72
15718,6349,105,87
15719,6349,197,41
15720,6350,355,91
15721,6350,328,51
15722,6351,327,48
15723,6351,221,63
15724,6351,89,89
15725,6352,350,65
15726,6352,339,49
15727,6352,263,85
15728,6353,393,87
15729,6353,391,97
15730,6353,35,65
15731,6354,307,69
15732,6354,177,95
15733,6355,101,75
15734,6355,205,79
15735,6355,78,51
15736,6356,134,46
15737,6356,199,52
15738,6357,389,85
15739,6358,319,59
15740,6358,201,56
15741,6359,264,72
15742,6359,148,88
15743,6359,352,55
15744,6359,387,77
15745,6360,39,46
15746,6361,10,60
15747,6361,396,81
15748,6361,88,84
15749,6361,116,67
15750,6362,195,95
15751,6363,208,99
15752,6363,269,55
15753,6364,231,69
15754,6365,276,59
15755,6365,45,55
15756,6365,129,97
15757,6365,208,60
15758,6366,246,93
15759,6366,36,62
15760,6366,311,79
15761,6367,363,85
15762,6367,154,72
15763,6367,177,93
15764,6367,173,46
15765,6368,345,88
15766,6368,5,93
15767,6369,72,82
15768,6369,70,50
15769,6369,158,89
15770,6370,175,74
15771,6370,38,52
15772,6370,364,93
15773,6371,19,74
15774,6371,313,83
15775,6371,79,94
15776,6372,396,53
15777,6372,255,91
15778,6373,155,85
15779,6373,153,90
15780,6374,369,56
15781,6375,18,84
15782,6375,270,94
15783,6376,120,80
15784,6376,232,43
15785,6377,34,94
15786,6377,61,54
15787,6377,397,97
15788,6377,229,73
15789,6378,39,93
15790,6379,396,83
15791,6379,5,52
15792,6380,198,84
15793,6381,226,40
15794,6381,273,80
15795,6381,35,91
15796,6382,164,71
15797,6382,265,79
15798,6383,359,88
15799,6384,102,46
15800,6384,25,63
15801,6385,361,85
15802,6385,319,100
15803,6385,337,75
15804,6385,5,82
15805,6386,260,98
15806,6386,366,64
15807,6386,313,73
15808,6387,268,86
15809,6387,370,85
15810,6387,350,59
15811,6387,156,70
15812,6388,60,84
15813,6389,292,78
15814,6389,240,97
15815,6390,201,60
15816,6391,310,60
15817,6391,252,81
15818,6391,357,90
15819,6392,74,51
15820,6392,50,71
15821,6392,143,82
15822,6392,220,74
15823,6393,169,74
15824,6393,39,79
15825,6393,375,43
15826,6393,237,68
15827,6394,397,67
15828,6394,264,77
15829,6395,77,41
15830,6395,32,99
15831,6395,390,76
15832,6395,94,97
15833,6396,178,92
15834,6397,167,59
15835,6397,247,89
15836,6397,239,95
15837,6398,227,77
15838,6398,45,47
15839,6399,295,85
15840,6399,197,58
15841,6399,343,80
15842,6400,349,76
15843,6401,251,89
15844,6401,110,65
15845,6402,292,92
15846,6402,125,70
15847,6403,282,47
15848,6403,179,77
15849,6404,219,75
15850,6404,332,87
15851,6405,224,56
15852,6405,270,66
15853,6406,285,90
15854,6407,197,94
15855,6407,209,77
15856,6408,315,47
15857,6408,84,52
15858,6409,139,56
15859,6410,205,55
15860,6410,60,78
15861,6410,157,78
15862,6410,240,48
15863,6411,100,72
15864,6412,324,72
15865,6412,91,100
15866,6412,339,98
15867,6413,367,58
15868,6414,313,63
15869,6415,329,76
15870,6415,388,75
15871,6415,265,40
15872,6415,97,88
15873,6416,83,59
15874,6416,172,56
15875,6416,86,94
15876,6417,390,70
15877,6418,193,57
15878,6418,220,98
15879,6419,345,87
15880,6420,330,94
15881,6420,339,50
15882,6421,130,83
15883,6421,71,48
15884,6421,323,47
15885,6421,53,87
15886,6422,343,75
15887,6422,23,80
15888,6422,354,53
15889,6423,59,100
15890,6423,170,78
15891,6423,314,79
15892,6424,395,66
15893,6424,243,89
15894,6425,218,50
15895,6426,290,76
15896,6426,397,51
15897,6426,171,76
15898,6427,207,90
15899,6427,100,51
15900,6427,301,45
15901,6428,206,90
15902,6429,151,45
15903,6429,184,50
15904,6429,137,54
15905,6430,217,58
15906,6430,78,62
15907,6430,180,94
15908,6430,292,65
15909,6431,55,48
15910,6431,241,94
15911,6431,195,78
15912,6432,132,96
15913,6432,182,53
15914,6432,172,61
15915,6433,295,88
15916,6433,307,54
15917,6433,216,85
15918,6434,371,55
15919,6435,91,54
15920,6435,59,85
15921,6436,329,48
15922,6436,387,66
15923,6437,111,61
15924,6438,142,56
15925,6438,91,62
15926,6438,196,88
15927,6439,151,81
15928,6439,273,63
15929,6439,259,98
15930,6439,287,92
15931,6440,306,48
15932,6441,166,87
15933,6441,375,58
15934,6441,228,74
15935,6442,28,85
15936,6442,102,77
15937,6442,397,76
15938,6442,269,58
15939,6443,89,62
15940,6444,15,72
15941,6444,313,98
15942,6444,308,51
15943,6445,313,46
15944,6445,176,49
15945,6445,399,46
15946,6445,330,48
15947,6446,12,40
15948,6446,61,50
15949,6447,1,71
15950,6447,136,93
15951,6447,188,73
15952,6448,359,51
15953,6449,28,81
15954,6450,357,79
15955,6451,286,56
15956,6451,318,70
15957,6451,75,58
15958,6451,56,66
15959,6452,10,88
15960,6453,90,98
15961,6454,78,50
15962,6454,205,65
15963,6454,359,43
15964,6454,71,97
15965,6455,269,72
15966,6455,218,41
15967,6455,23,59
15968,6456,390,89
15969,6456,188,66
15970,6456,126,40
15971,6456,88,46
15972,6457,131,67
15973,6457,367,55
15974,6457,341,40
15975,6457,127,73
15976,6458,334,69
15977,6459,248,99
15978,6459,144,75
15979,6459,203,45
15980,6459,234,99
15981,6460,288,71
15982,6460,236,94
15983,6460,394,69
15984,6460,286,56
15985,6461,205,58
15986,6461,232,45
15987,6461,199,48
15988,6462,276,46
15989,6463,374,87
15990,6463,17,47
15991,6463,88,69
15992,6463,384,62
15993,6464,346,79
15994,6464,4,76
15995,6464,233,68
15996,6465,327,81
15997,6465,320,68
15998,6465,227,75
15999,6465,272,80
16000,6466,141,59
16001,6466,62,54
16002,6466,20,71
16003,6466,149,77
16004,6467,106,69
16005,6468,61,71
16006,6468,274,57
16007,6468,109,74
16008,6469,309,100
16009,6469,189,91
16010,6469,220,88
16011,6469,198,57
16012,6470,397,97
16013,6471,143,96
16014,6471,155,48
16015,6472,28,67
16016,6472,86,82
16017,6473,264,62
16018,6473,329,93
16019,6473,228,96
16020,6474,38,40
16021,6474,390,56
16022,6474,130,46
16023,6474,265,73
16024,6475,193,51
16025,6475,53,64
16026,6475,117,75
16027,6476,326,63
16028,6477,48,86
16029,6477,170,89
16030,6477,337,48
16031,6478,8,62
16032,6478,342,83
16033,6478,80,61
16034,6479,278,80
16035,6480,367,72
16036,6480,108,97
16037,6480,185,90
16038,6481,13,98
16039,6481,11,97
16040,6481,194,80
16041,6481,24,66
16042,6482,367,95
16043,6482,263,87
16044,6482,75,52
16045,6483,297,47
16046,6483,332,50
16047,6483,241,79
16048,6484,200,90
16049,6484,223,88
16050,6484,77,72
16051,6485,190,97
16052,6485,268,58
16053,6486,190,55
16054,6487,244,97
16055,6488,258,42
16056,6488,191,64
16057,6488,242,93
16058,6488,383,60
16059,6489,313,93
16060,6490,52,43
16061,6491,102,52
16062,6491,198,53
16063,6491,283,48
16064,6491,245,76
16065,6492,37,78
16066,6492,99,48
16067,6493,54,75
16068,6493,97,58
16069,6493,212,53
16070,6493,45,47
16071,6494,34,89
16072,6494,300,79
16073,6494,127,77
16074,6495,256,40
16075,6495,377,83
16076,6495,167,98
16077,6495,264,82
16078,6496,240,62
16079,6496,328,93
16080,6496,97,92
16081,6497,103,85
16082,6497,33,42
16083,6497,315,66
16084,6498,329,62
16085,6498,2,92
16086,6498,199,84
16087,6499,270,62
16088,6499,226,68
16089,6500,356,65
16090,6500,185,80
16091,6500,361,84
16092,6500,121,85
16093,6501,285,66
16094,6501,102,97
16095,6502,296,73
16096,6502,226,43
16097,6503,50,95
16098,6503,383,71
16099,6504,221,94
16100,6504,1,50
16101,6504,36,83
16102,6504,234,93
16103,6505,76,86
16104,6505,380,60
16105,6506,205,53
16106,6506,119,43
16107,6507,66,97
16108,6507,225,90
16109,6507,240,46
16110,6507,169,87
16111,6508,289,82
16112,6508,24,57
16113,6508,163,96
16114,6508,73,75
16115,6509,333,92
16116,6509,184,48
16117,6509,182,83
16118,6509,379,95
16119,6510,273,59
