enrollment_id,user_id,course_id
12987,5270,156
12988,5271,22
12989,5272,191
12990,5272,124
12991,5272,33
12992,5273,104
12993,5273,195
12994,5274,29
12995,5274,141
12996,5274,97
12997,5275,38
12998,5276,98
12999,5276,76
13000,5276,56
13001,5277,107
13002,5278,82
13003,5279,72
13004,5280,146
13005,5280,95
13006,5280,35
13007,5281,43
13008,5281,48
13009,5281,74
13010,5281,181
13011,5282,139
13012,5282,158
13013,5283,195
13014,5283,21
13015,5283,20
13016,5283,102
13017,5284,127
13018,5285,87
13019,5285,105
13020,5286,158
13021,5286,108
13022,5286,131
13023,5287,62
13024,5287,66
13025,5287,52
13026,5288,147
13027,5288,6
13028,5288,117
13029,5289,47
13030,5290,130
13031,5290,180
13032,5290,32
13033,5290,194
13034,5291,51
13035,5291,163
13036,5291,5
13037,5291,142
13038,5292,8
13039,5292,105
13040,5292,44
13041,5292,153
13042,5293,197
13043,5293,169
13044,5293,154
13045,5294,158
13046,5295,99
13047,5295,32
13048,5295,77
13049,5296,29
13050,5296,165
13051,5296,38
13052,5297,147
13053,5298,185
13054,5298,12
13055,5298,163
13056,5299,55
13057,5299,65
13058,5299,20
13059,5300,167
13060,5300,49
13061,5300,170
13062,5300,171
13063,5301,100
13064,5301,88
13065,5301,171
13066,5301,172
13067,5302,27
13068,5303,190
13069,5303,143
13070,5304,58
13071,5304,113
13072,5305,84
13073,5305,18
13074,5305,32
13075,5306,98
13076,5307,130
13077,5307,194
13078,5308,43
13079,5308,100
13080,5309,112
13081,5309,1
13082,5309,38
13083,5310,37
13084,5311,125
13085,5311,32
13086,5311,144
13087,5311,59
13088,5312,54
13089,5312,35
13090,5312,50
13091,5312,170
13092,5313,173
13093,5313,175
13094,5313,25
13095,5313,51
13096,5314,99
13097,5314,142
13098,5314,68
13099,5315,20
13100,5316,20
13101,5316,164
13102,5316,120
13103,5316,165
13104,5317,89
13105,5317,85
13106,5317,42
13107,5318,15
13108,5318,56
13109,5318,22
13110,5319,111
13111,5320,158
13112,5320,9
13113,5320,64
13114,5321,82
13115,5321,123
13116,5322,180
13117,5322,119
13118,5322,190
13119,5323,134
13120,5324,23
13121,5324,152
13122,5324,33
13123,5324,40
13124,5325,36
13125,5325,77
13126,5325,73
13127,5325,127
13128,5326,158
13129,5327,114
13130,5327,25
13131,5328,105
13132,5329,77
13133,5329,43
13134,5330,31
13135,5330,78
13136,5330,183
13137,5331,111
13138,5331,59
13139,5332,196
13140,5332,130
13141,5332,18
13142,5332,97
13143,5333,97
13144,5334,152
13145,5334,27
13146,5334,55
13147,5334,186
13148,5335,139
13149,5335,59
13150,5335,178
13151,5336,90
13152,5336,199
13153,5336,78
13154,5336,100
13155,5337,81
13156,5337,158
13157,5337,14
13158,5337,137
13159,5338,191
13160,5338,123
13161,5338,2
13162,5338,9
13163,5339,185
13164,5339,107
13165,5339,21
13166,5339,57
13167,5340,4
13168,5341,70
13169,5341,32
13170,5342,10
13171,5342,186
13172,5342,176
13173,5343,92
13174,5343,106
13175,5343,28
13176,5344,11
13177,5345,31
13178,5345,135
13179,5345,118
13180,5346,96
13181,5347,154
13182,5347,115
13183,5347,7
13184,5347,148
13185,5348,182
13186,5349,157
13187,5349,63
13188,5349,82
13189,5350,108
13190,5350,49
13191,5350,142
13192,5350,81
13193,5351,129
13194,5352,30
13195,5352,101
13196,5353,189
13197,5353,177
13198,5353,57
13199,5353,117
13200,5354,135
13201,5354,167
13202,5355,8
13203,5356,157
13204,5356,7
13205,5356,174
13206,5356,111
13207,5357,69
13208,5358,187
13209,5358,57
13210,5358,59
13211,5358,129
13212,5359,104
13213,5360,15
13214,5361,30
13215,5361,24
13216,5361,197
13217,5361,90
13218,5362,165
13219,5362,46
13220,5362,33
13221,5363,171
13222,5364,143
13223,5364,47
13224,5364,20
13225,5364,175
13226,5365,150
13227,5365,147
13228,5366,154
13229,5367,117
13230,5368,124
13231,5368,173
13232,5369,190
13233,5369,180
13234,5369,113
13235,5369,21
13236,5370,7
13237,5371,46
13238,5372,96
13239,5372,61
13240,5372,109
13241,5373,71
13242,5373,191
13243,5373,30
13244,5373,72
13245,5374,112
13246,5374,117
13247,5374,163
13248,5374,87
13249,5375,122
13250,5375,17
13251,5376,49
13252,5377,112
13253,5377,71
13254,5378,121
13255,5378,173
13256,5378,194
13257,5378,87
13258,5379,118
13259,5379,138
13260,5379,156
13261,5380,98
13262,5381,1
13263,5381,21
13264,5381,165
13265,5382,170
13266,5382,197
13267,5382,190
13268,5383,114
13269,5383,69
13270,5383,129
13271,5384,165
13272,5384,198
13273,5385,128
13274,5385,110
13275,5385,79
13276,5386,123
13277,5386,71
13278,5386,137
13279,5386,146
13280,5387,52
13281,5387,40
13282,5388,100
13283,5388,70
13284,5389,51
13285,5389,154
13286,5389,24
13287,5390,9
13288,5391,40
13289,5391,10
13290,5392,173
13291,5393,135
13292,5394,116
13293,5394,186
13294,5394,80
13295,5394,183
13296,5395,6
13297,5395,21
13298,5395,124
13299,5396,20
13300,5397,106
13301,5397,192
13302,5398,1
13303,5398,118
13304,5398,81
13305,5398,119
13306,5399,172
13307,5399,189
13308,5399,173
13309,5399,81
13310,5400,3
13311,5400,85
13312,5400,36
13313,5400,125
13314,5401,32
13315,5401,115
13316,5402,17
13317,5402,20
13318,5402,64
13319,5403,50
13320,5403,128
13321,5403,146
13322,5404,1
13323,5405,48
13324,5406,99
13325,5407,187
13326,5407,118
13327,5408,136
13328,5408,122
13329,5409,198
13330,5409,103
13331,5410,35
13332,5411,148
13333,5412,40
13334,5412,61
13335,5412,93
13336,5413,190
13337,5413,122
13338,5413,169
13339,5413,90
13340,5414,122
13341,5414,125
13342,5414,11
13343,5414,119
13344,5415,109
13345,5415,10
13346,5416,75
13347,5416,25
13348,5416,36
13349,5417,47
13350,5417,15
13351,5417,28
13352,5418,7
13353,5418,200
13354,5419,102
13355,5419,183
13356,5420,169
13357,5421,150
13358,5421,61
13359,5421,127
13360,5422,73
13361,5422,16
13362,5422,168
13363,5423,12
13364,5423,34
13365,5423,183
13366,5423,122
13367,5424,148
13368,5424,152
13369,5425,16
13370,5425,53
13371,5426,114
13372,5426,115
13373,5426,139
13374,5427,101
13375,5427,129
13376,5428,140
13377,5428,125
13378,5428,5
13379,5428,26
13380,5429,51
13381,5430,130
13382,5430,11
13383,5431,138
13384,5431,41
13385,5431,137
13386,5432,154
13387,5433,135
13388,5433,27
13389,5434,144
13390,5434,50
13391,5434,28
13392,5435,22
13393,5435,162
13394,5435,106
13395,5436,44
13396,5436,1
13397,5437,71
13398,5437,65
13399,5437,155
13400,5438,114
13401,5439,7
13402,5439,57
13403,5439,185
13404,5440,67
13405,5440,200
13406,5440,94
13407,5441,63
13408,5441,195
13409,5441,189
13410,5442,125
13411,5443,142
13412,5443,130
13413,5443,134
13414,5443,191
13415,5444,123
13416,5444,23
13417,5444,86
13418,5445,98
13419,5445,46
13420,5445,16
13421,5446,168
13422,5446,91
13423,5446,117
13424,5446,100
13425,5447,103
13426,5447,129
13427,5447,51
13428,5447,32
13429,5448,36
13430,5448,49
13431,5448,188
13432,5448,50
13433,5449,73
13434,5449,80
13435,5450,142
13436,5451,180
13437,5452,66
13438,5452,49
13439,5452,90
13440,5453,112
13441,5453,86
13442,5454,56
13443,5454,167
13444,5455,113
13445,5455,151
13446,5455,30
13447,5456,190
13448,5456,152
13449,5456,147
13450,5456,89
13451,5457,66
13452,5458,3
13453,5458,110
13454,5458,63
13455,5458,43
13456,5459,59
13457,5459,142
13458,5459,65
13459,5459,181
13460,5460,74
13461,5460,64
13462,5461,121
13463,5461,158
13464,5461,51
13465,5462,1
13466,5462,14
13467,5462,90
13468,5462,134
13469,5463,93
13470,5464,93
13471,5464,85
13472,5464,6
13473,5464,10
13474,5465,46
13475,5465,125
13476,5465,119
13477,5465,32
13478,5466,94
13479,5466,49
13480,5466,130
13481,5467,26
13482,5468,180
13483,5468,176
13484,5469,147
13485,5470,166
13486,5470,20
13487,5471,172
13488,5472,109
13489,5473,125
13490,5473,43
13491,5473,66
13492,5473,171
13493,5474,40
13494,5474,32
13495,5474,132
13496,5474,13
13497,5475,114
13498,5476,103
13499,5476,82
13500,5476,91
13501,5477,168
13502,5477,82
13503,5477,155
13504,5478,92
13505,5478,104
13506,5479,101
13507,5479,103
13508,5479,44
13509,5479,167
13510,5480,5
13511,5480,9
13512,5480,114
13513,5480,199
13514,5481,28
13515,5481,23
13516,5481,86
13517,5481,136
13518,5482,65
13519,5483,160
13520,5483,97
13521,5483,149
13522,5483,125
13523,5484,177
13524,5484,38
13525,5485,136
13526,5485,113
13527,5485,55
13528,5485,120
13529,5486,171
13530,5486,188
13531,5486,43
13532,5487,149
13533,5487,101
13534,5487,51
13535,5488,193
13536,5488,127
13537,5489,147
13538,5490,41
13539,5491,198
13540,5491,148
13541,5492,117
13542,5492,27
13543,5492,103
13544,5493,195
13545,5493,200
13546,5493,131
13547,5493,45
13548,5494,12
13549,5494,115
13550,5494,26
13551,5495,177
13552,5495,126
13553,5495,155
13554,5495,148
13555,5496,102
13556,5496,179
13557,5496,29
13558,5497,113
13559,5497,135
13560,5497,119
13561,5498,79
13562,5498,83
13563,5498,130
13564,5498,57
13565,5499,8
13566,5499,149
13567,5499,53
13568,5500,34
13569,5500,199
13570,5500,154
13571,5500,98
13572,5501,85
13573,5502,88
13574,5502,177
13575,5503,53
13576,5503,150
13577,5504,112
13578,5504,197
13579,5504,80
13580,5504,37
13581,5505,62
13582,5505,71
13583,5505,16
13584,5506,88
13585,5506,103
13586,5506,181
13587,5507,56
13588,5508,169
13589,5508,183
13590,5508,196
13591,5509,200
13592,5509,107
13593,5510,128
13594,5511,191
13595,5512,102
13596,5512,31
13597,5512,22
13598,5512,65
13599,5513,103
13600,5513,79
13601,5513,166
13602,5513,76
13603,5514,3
13604,5514,90
13605,5515,18
13606,5516,70
13607,5516,185
13608,5516,103
13609,5517,107
13610,5517,116
13611,5518,184
13612,5518,182
13613,5518,166
13614,5518,136
13615,5519,83
13616,5519,135
13617,5520,58
13618,5520,133
13619,5520,86
13620,5521,136
13621,5521,3
13622,5522,137
13623,5522,107
13624,5523,115
13625,5523,17
13626,5524,87
13627,5525,70
13628,5525,22
13629,5525,42
13630,5526,181
13631,5526,54
13632,5526,126
13633,5527,188
13634,5527,177
13635,5528,36
13636,5528,195
13637,5529,48
13638,5529,144
13639,5529,44
13640,5530,160
13641,5530,85
13642,5530,115
13643,5531,185
13644,5531,119
13645,5531,9
13646,5532,156
13647,5532,142
13648,5533,131
13649,5533,86
13650,5533,77
13651,5534,47
13652,5535,126
13653,5535,168
13654,5535,131
13655,5535,18
13656,5536,85
13657,5536,61
13658,5536,139
13659,5536,149
13660,5537,176
13661,5538,102
13662,5538,130
13663,5539,166
13664,5539,174
13665,5540,104
13666,5541,64
13667,5541,134
13668,5542,152
13669,5543,130
13670,5544,131
13671,5544,100
13672,5544,200
13673,5545,187
13674,5545,59
13675,5545,98
13676,5546,140
13677,5546,36
13678,5546,169
13679,5547,84
13680,5547,102
13681,5547,136
13682,5547,162
13683,5548,141
13684,5548,129
13685,5548,95
13686,5548,56
13687,5549,157
13688,5550,66
13689,5550,52
13690,5551,2
13691,5551,166
13692,5551,53
13693,5552,74
13694,5553,36
13695,5553,17
13696,5554,164
13697,5554,193
13698,5555,33
13699,5555,84
13700,5556,70
13701,5557,62
13702,5557,7
13703,5558,61
13704,5558,147
13705,5558,20
13706,5559,23
13707,5559,55
13708,5560,33
13709,5560,157
13710,5560,136
13711,5561,92
13712,5562,30
13713,5562,18
13714,5563,142
13715,5563,130
13716,5564,195
13717,5564,91
13718,5564,131
13719,5564,146
13720,5565,10
13721,5566,58
13722,5567,181
13723,5567,127
13724,5567,73
13725,5567,27
13726,5568,108
13727,5568,82
13728,5568,118
13729,5568,37
13730,5569,45
13731,5569,104
13732,5569,175
13733,5570,5
13734,5570,68
13735,5571,5
13736,5571,155
13737,5571,36
13738,5571,170
13739,5572,149
13740,5572,191
13741,5572,195
13742,5573,1
13743,5573,129
13744,5573,97
13745,5573,143
13746,5574,102
13747,5574,162
13748,5574,128
13749,5574,29
13750,5575,8
13751,5575,183
13752,5575,158
13753,5575,42
13754,5576,31
13755,5576,174
13756,5576,84
13757,5577,164
13758,5577,121
13759,5577,168
13760,5577,26
13761,5578,28
13762,5578,97
13763,5578,136
13764,5578,81
13765,5579,136
13766,5580,112
13767,5580,170
13768,5580,64
13769,5580,175
13770,5581,43
13771,5582,66
13772,5582,22
13773,5582,4
13774,5583,20
13775,5584,107
13776,5585,163
13777,5586,95
13778,5587,164
13779,5587,140
13780,5587,83
13781,5588,115
13782,5588,124
13783,5589,39
13784,5590,21
13785,5590,134
13786,5591,166
13787,5592,184
13788,5592,133
13789,5592,131
13790,5592,190
13791,5593,157
13792,5593,132
13793,5593,16
13794,5593,156
13795,5594,149
13796,5594,192
13797,5595,123
13798,5596,48
13799,5596,63
13800,5597,129
13801,5597,112
13802,5597,170
13803,5597,144
13804,5598,187
13805,5598,143
13806,5598,81
13807,5598,44
13808,5599,69
13809,5599,58
13810,5599,35
13811,5599,10
13812,5600,60
13813,5600,162
13814,5600,109
13815,5601,120
13816,5601,84
13817,5602,151
13818,5603,156
13819,5603,75
13820,5603,30
13821,5604,14
13822,5605,132
13823,5605,128
13824,5605,137
13825,5605,189
13826,5606,120
13827,5606,23
13828,5606,132
13829,5607,61
13830,5607,197
13831,5607,102
13832,5607,40
13833,5608,98
13834,5608,38
13835,5609,30
13836,5609,69
13837,5610,64
13838,5611,44
13839,5611,75
13840,5611,71
13841,5612,186
13842,5612,157
13843,5613,68
13844,5613,55
13845,5613,50
13846,5614,40
13847,5614,116
13848,5614,4
13849,5614,173
13850,5615,180
13851,5615,31
13852,5615,65
13853,5615,57
13854,5616,11
13855,5616,24
13856,5617,124
13857,5617,74
13858,5617,197
13859,5618,114
13860,5619,35
13861,5620,4
13862,5621,132
13863,5621,155
13864,5621,116
13865,5622,139
13866,5623,21
13867,5623,12
13868,5623,123
13869,5624,75
13870,5624,23
13871,5624,42
13872,5624,148
13873,5625,189
13874,5625,99
13875,5625,77
13876,5626,99
13877,5626,89
13878,5627,69
13879,5627,47
13880,5627,41
13881,5627,48
13882,5628,167
13883,5628,182
13884,5628,150
13885,5628,130
13886,5629,198
13887,5629,19
13888,5629,113
13889,5629,29
13890,5630,121
13891,5630,1
13892,5630,141
13893,5630,142
13894,5631,38
13895,5632,50
13896,5632,53
13897,5632,108
13898,5632,20
13899,5633,57
13900,5633,74
13901,5634,92
13902,5634,32
13903,5635,114
13904,5635,129
13905,5635,164
13906,5635,97
13907,5636,45
13908,5637,32
13909,5637,67
13910,5637,30
13911,5638,58
13912,5638,17
13913,5639,103
13914,5639,154
13915,5639,111
13916,5640,19
13917,5641,96
13918,5642,101
13919,5642,124
13920,5642,160
13921,5643,56
13922,5643,68
13923,5644,170
13924,5644,22
13925,5644,153
13926,5645,188
13927,5645,23
13928,5645,87
13929,5646,194
13930,5646,57
13931,5646,38
13932,5647,15
13933,5647,73
13934,5647,145
13935,5648,34
13936,5648,175
13937,5648,110
13938,5648,140
13939,5649,75
13940,5649,172
13941,5650,51
13942,5650,169
13943,5651,162
13944,5651,175
13945,5652,134
13946,5653,97
13947,5653,82
13948,5653,155
13949,5654,180
13950,5654,5
13951,5654,44
13952,5654,62
13953,5655,175
13954,5655,168
13955,5655,119
13956,5656,112
13957,5656,102
13958,5657,47
13959,5657,23
13960,5657,123
13961,5658,47
13962,5658,7
13963,5659,160
13964,5659,69
13965,5659,8
13966,5660,10
13967,5660,157
13968,5660,4
13969,5660,115
13970,5661,163
13971,5661,88
13972,5661,113
13973,5661,185
13974,5662,141
13975,5662,14
13976,5663,136
13977,5663,66
13978,5664,153
13979,5664,62
13980,5665,38
13981,5665,137
13982,5665,159
13983,5665,89
13984,5666,54
13985,5666,85
13986,5667,85
13987,5668,35
13988,5668,141
13989,5668,126
13990,5668,107
13991,5669,173
13992,5669,175
13993,5669,137
13994,5669,101
13995,5670,172
13996,5670,179
13997,5670,82
13998,5670,175
13999,5671,29
14000,5671,2
14001,5672,112
14002,5672,41
14003,5672,57
14004,5672,61
14005,5673,16
14006,5673,110
14007,5673,186
14008,5673,144
14009,5674,96
14010,5674,144
14011,5674,17
14012,5674,130
14013,5675,32
14014,5675,96
14015,5675,81
14016,5676,196
14017,5676,107
14018,5676,53
14019,5677,79
14020,5677,177
14021,5677,46
14022,5677,66
14023,5678,53
14024,5678,133
14025,5678,79
14026,5679,177
14027,5680,111
14028,5680,109
14029,5681,138
14030,5681,20
14031,5681,67
14032,5682,52
14033,5682,90
14034,5682,2
14035,5683,175
14036,5684,36
14037,5684,27
14038,5684,197
14039,5685,200
14040,5685,131
14041,5685,79
14042,5685,66
14043,5686,143
14044,5686,197
14045,5687,64
14046,5687,194
14047,5687,154
14048,5687,4
14049,5688,92
14050,5688,126
14051,5689,96
14052,5690,100
14053,5690,145
14054,5690,187
14055,5691,130
14056,5691,64
14057,5691,4
14058,5692,112
14059,5692,93
14060,5692,181
14061,5692,65
14062,5693,93
14063,5693,63
14064,5693,62
14065,5693,83
14066,5694,143
14067,5694,117
14068,5695,96
14069,5695,140
14070,5696,78
14071,5696,97
14072,5696,68
14073,5696,151
14074,5697,5
14075,5698,6
14076,5698,127
14077,5698,147
14078,5699,155
14079,5699,178
14080,5700,165
14081,5700,189
14082,5700,127
14083,5701,194
14084,5702,151
14085,5702,59
14086,5702,64
14087,5703,95
14088,5703,70
14089,5703,135
14090,5704,144
14091,5705,38
14092,5706,199
14093,5706,78
14094,5707,20
14095,5707,175
14096,5707,75
14097,5708,160
14098,5709,32
14099,5709,25
14100,5709,43
14101,5710,16
14102,5711,38
14103,5711,54
14104,5711,74
14105,5711,127
14106,5712,192
14107,5712,166
14108,5712,100
14109,5712,109
14110,5713,21
14111,5713,7
14112,5713,124
14113,5713,72
14114,5714,173
14115,5715,128
14116,5716,188
14117,5716,90
14118,5717,129
14119,5717,116
14120,5717,126
14121,5717,29
14122,5718,55
14123,5719,136
14124,5719,164
14125,5719,50
14126,5719,122
14127,5720,12
14128,5720,25
14129,5721,92
14130,5722,187
14131,5723,24
14132,5724,133
14133,5724,5
14134,5725,177
14135,5725,80
14136,5725,84
14137,5725,128
14138,5726,151
14139,5726,169
14140,5726,45
14141,5727,24
14142,5727,173
14143,5728,50
14144,5728,174
14145,5728,151
14146,5728,111
14147,5729,148
14148,5730,151
14149,5731,47
14150,5731,41
14151,5732,156
14152,5732,176
14153,5732,41
14154,5733,163
14155,5733,16
14156,5733,71
14157,5734,9
14158,5735,97
14159,5735,183
14160,5736,37
14161,5737,83
14162,5737,154
14163,5738,183
14164,5739,120
14165,5740,33
14166,5741,42
14167,5742,54
14168,5742,158
14169,5743,101
14170,5743,120
14171,5743,128
14172,5744,179
14173,5745,186
14174,5745,46
14175,5745,191
14176,5745,184
14177,5746,60
14178,5746,27
14179,5746,145
14180,5747,63
14181,5747,173
14182,5747,195
14183,5747,36
14184,5748,60
14185,5748,111
14186,5748,73
14187,5748,80
14188,5749,174
14189,5749,97
14190,5749,169
14191,5749,179
14192,5750,194
14193,5751,191
14194,5751,69
14195,5752,109
14196,5752,43
14197,5753,75
14198,5754,136
14199,5754,197
14200,5755,66
14201,5755,187
14202,5755,165
14203,5755,131
14204,5756,185
14205,5756,135
14206,5757,38
14207,5758,129
14208,5758,140
14209,5758,117
14210,5759,117
14211,5760,94
14212,5760,25
14213,5760,44
14214,5760,112
14215,5761,29
14216,5761,67
14217,5761,41
14218,5761,7
14219,5762,173
14220,5762,70
14221,5763,119
14222,5763,141
14223,5764,38
14224,5764,151
14225,5764,40
14226,5764,198
14227,5765,181
14228,5765,26
14229,5766,127
14230,5766,117
14231,5767,77
14232,5767,88
14233,5768,190
14234,5769,28
14235,5769,32
14236,5769,151
14237,5770,124
14238,5770,20
14239,5770,34
14240,5770,130
14241,5771,6
14242,5772,10
14243,5772,85
14244,5773,151
14245,5773,22
14246,5773,67
14247,5774,74
14248,5774,38
14249,5775,149
14250,5775,65
14251,5775,111
14252,5776,189
14253,5777,52
14254,5777,18
14255,5778,19
14256,5778,111
14257,5778,123
14258,5778,124
14259,5779,120
14260,5779,133
14261,5779,169
14262,5779,35
14263,5780,136
14264,5780,43
14265,5780,6
14266,5780,185
14267,5781,8
14268,5781,124
14269,5781,190
14270,5781,23
14271,5782,39
14272,5782,140
14273,5783,51
14274,5784,113
14275,5784,184
14276,5784,101
14277,5784,62
14278,5785,40
14279,5785,48
14280,5785,78
14281,5785,3
14282,5786,116
14283,5786,153
14284,5786,66
14285,5786,28
14286,5787,94
14287,5787,108
14288,5787,16
14289,5788,62
14290,5788,113
14291,5788,163
14292,5788,75
14293,5789,10
14294,5790,155
14295,5790,169
14296,5791,177
14297,5791,104
14298,5791,70
14299,5792,159
14300,5792,19
14301,5792,44
14302,5793,130
14303,5793,14
14304,5794,27
14305,5794,93
14306,5794,49
14307,5795,111
14308,5795,146
14309,5795,200
14310,5795,41
14311,5796,165
14312,5797,167
14313,5797,101
14314,5797,119
14315,5797,155
14316,5798,123
14317,5798,162
14318,5799,144
14319,5799,110
14320,5799,17
14321,5800,174
14322,5800,137
14323,5800,164
14324,5801,76
14325,5801,53
14326,5802,66
14327,5802,11
14328,5802,115
14329,5803,77
14330,5803,136
14331,5803,158
14332,5804,127
14333,5804,11
14334,5805,21
14335,5805,200
14336,5806,85
14337,5806,40
14338,5806,126
14339,5806,21
14340,5807,160
14341,5807,10
14342,5807,49
14343,5807,78
14344,5808,107
14345,5809,134
14346,5810,62
14347,5810,111
14348,5811,114
14349,5811,88
14350,5812,136
14351,5813,46
14352,5813,117
14353,5813,159
14354,5813,195
14355,5814,119
14356,5814,160
14357,5814,81
14358,5815,39
14359,5815,44
14360,5815,24
14361,5815,14
14362,5816,91
14363,5816,172
14364,5816,69
14365,5816,188
14366,5817,2
14367,5817,15
14368,5818,140
14369,5818,25
14370,5818,94
14371,5818,80
14372,5819,149
14373,5819,161
14374,5819,49
14375,5820,93
14376,5820,193
14377,5821,159
14378,5822,80
14379,5822,127
14380,5823,85
14381,5823,71
14382,5823,27
14383,5823,36
14384,5824,116
14385,5825,44
14386,5826,77
14387,5826,108
14388,5827,39
14389,5827,37
14390,5827,175
14391,5827,151
14392,5828,36
14393,5828,162
14394,5828,106
14395,5829,132
14396,5830,148
14397,5830,50
14398,5831,172
14399,5831,2
14400,5832,178
14401,5832,79
14402,5832,108
14403,5832,161
14404,5833,90
14405,5833,46
14406,5833,188
14407,5833,1
14408,5834,4
14409,5834,71
14410,5834,130
14411,5834,101
14412,5835,169
14413,5835,111
14414,5836,84
14415,5836,85
14416,5836,142
14417,5836,136
14418,5837,12
14419,5837,185
14420,5837,191
14421,5838,77
14422,5838,57
14423,5838,73
14424,5838,25
14425,5839,4
14426,5839,60
14427,5840,170
14428,5841,75
14429,5841,118
14430,5841,67
14431,5842,179
14432,5842,172
14433,5842,49
14434,5843,119
14435,5843,98
14436,5843,36
14437,5843,30
14438,5844,64
14439,5844,97
14440,5844,35
14441,5844,177
14442,5845,99
14443,5845,34
14444,5845,136
14445,5846,57
14446,5846,86
14447,5846,81
14448,5846,108
14449,5847,197
14450,5847,183
14451,5847,49
14452,5847,67
14453,5848,124
14454,5849,31
14455,5849,152
14456,5849,40
14457,5850,39
14458,5850,131
14459,5851,10
14460,5852,174
14461,5852,95
14462,5852,110
14463,5853,186
14464,5853,149
14465,5853,37
14466,5854,170
14467,5854,13
14468,5854,43
14469,5855,169
14470,5855,95
14471,5856,152
14472,5856,122
14473,5857,171
14474,5857,189
14475,5857,33
14476,5857,67
14477,5858,15
14478,5858,112
14479,5858,152
14480,5859,17
14481,5859,194
14482,5860,130
14483,5860,76
14484,5860,57
14485,5861,127
14486,5862,159
14487,5862,157
14488,5862,113
14489,5863,4
14490,5863,173
14491,5863,64
14492,5864,91
14493,5865,192
14494,5865,128
14495,5865,89
14496,5866,94
14497,5866,70
14498,5866,149
14499,5867,34
14500,5867,132
14501,5867,6
14502,5868,22
14503,5868,121
14504,5869,200
14505,5869,20
14506,5869,84
14507,5869,63
14508,5870,51
14509,5871,184
14510,5871,175
14511,5871,183
14512,5872,161
14513,5873,35
14514,5873,183
14515,5873,152
14516,5874,85
14517,5875,28
14518,5876,114
14519,5876,151
14520,5877,104
14521,5877,175
14522,5877,36
14523,5878,12
14524,5878,151
14525,5878,113
14526,5878,160
14527,5879,178
14528,5879,58
14529,5879,137
14530,5879,127
14531,5880,162
14532,5880,4
14533,5880,146
14534,5880,136
14535,5881,110
14536,5882,149
14537,5882,128
14538,5883,69
14539,5883,64
14540,5884,162
14541,5884,11
14542,5884,24
14543,5885,50
14544,5885,71
14545,5885,24
14546,5885,109
14547,5886,112
14548,5887,98
14549,5887,77
14550,5887,157
14551,5887,39
14552,5888,36
14553,5888,125
14554,5889,67
14555,5889,32
14556,5889,99
14557,5889,119
14558,5890,52
14559,5890,9
14560,5890,129
14561,5891,149
14562,5891,123
14563,5892,62
14564,5892,125
14565,5892,17
14566,5893,118
14567,5894,140
14568,5895,93
14569,5895,6
14570,5895,40
14571,5896,149
14572,5896,60
14573,5897,155
14574,5897,77
14575,5897,128
14576,5898,67
14577,5898,136
14578,5899,182
14579,5899,44
14580,5899,4
14581,5899,75
14582,5900,95
14583,5900,53
14584,5900,18
14585,5901,83
14586,5902,102
14587,5902,77
14588,5902,101
14589,5902,2
14590,5903,75
14591,5903,86
14592,5904,39
14593,5905,40
14594,5905,141
14595,5905,137
14596,5905,69
14597,5906,153
14598,5906,156
14599,5906,182
14600,5906,31
14601,5907,73
14602,5907,26
14603,5908,141
14604,5908,64
14605,5909,146
14606,5909,116
14607,5909,41
14608,5910,87
14609,5910,81
14610,5911,71
14611,5911,165
14612,5911,81
14613,5911,32
14614,5912,59
14615,5912,43
14616,5912,163
14617,5912,121
14618,5913,12
14619,5913,71
14620,5913,160
14621,5914,91
14622,5915,66
14623,5915,48
14624,5915,23
14625,5916,18
14626,5916,195
14627,5916,12
14628,5916,200
14629,5917,152
14630,5918,120
14631,5918,21
14632,5918,63
14633,5919,62
14634,5919,130
14635,5919,52
14636,5919,179
14637,5920,145
14638,5920,158
14639,5920,116
14640,5921,87
14641,5921,193
14642,5921,177
14643,5921,192
14644,5922,151
14645,5922,142
14646,5922,8
14647,5923,130
14648,5923,87
14649,5923,92
14650,5924,5
14651,5924,184
14652,5924,197
14653,5924,141
14654,5925,189
14655,5925,111
14656,5926,19
14657,5926,147
14658,5927,2
14659,5927,48
14660,5927,57
14661,5927,129
14662,5928,73
14663,5928,150
14664,5928,70
14665,5929,194
14666,5930,104
14667,5930,61
14668,5930,33
14669,5931,53
14670,5931,32
14671,5932,88
14672,5933,44
14673,5933,41
14674,5933,83
14675,5934,42
14676,5934,186
14677,5935,59
14678,5936,60
14679,5936,99
14680,5937,133
14681,5937,23
14682,5937,40
14683,5938,48
14684,5939,128
14685,5939,179
14686,5939,106
14687,5940,76
14688,5940,42
14689,5940,185
14690,5940,44
14691,5941,70
14692,5941,36
14693,5941,196
14694,5942,87
14695,5942,178
14696,5943,197
14697,5943,137
14698,5944,179
14699,5944,87
14700,5945,55
14701,5946,50
14702,5946,149
14703,5946,92
14704,5947,117
14705,5947,166
14706,5947,195
14707,5947,181
14708,5948,47
14709,5948,143
14710,5949,16
14711,5949,163
14712,5949,104
14713,5949,11
14714,5950,155
14715,5950,169
14716,5950,26
14717,5950,148
14718,5951,168
14719,5951,149
14720,5952,27
14721,5952,187
14722,5952,87
14723,5953,141
14724,5953,129
14725,5953,3
14726,5954,105
14727,5954,148
14728,5954,7
14729,5955,102
14730,5956,182
14731,5956,66
14732,5956,12
14733,5956,163
14734,5957,68
